,forecast_date,target,target_end_date,location,location_name,type,quantile,value
0,2020-04-12,1 day ahead cum death,2020-04-13,01,Alabama,point,,47
1,2020-04-12,1 day ahead cum death,2020-04-13,02,Alaska,point,,12
2,2020-04-12,1 day ahead cum death,2020-04-13,04,Arizona,point,,203
3,2020-04-12,1 day ahead cum death,2020-04-13,05,Arkansas,point,,11
4,2020-04-12,1 day ahead cum death,2020-04-13,06,California,point,,1259
5,2020-04-12,1 day ahead cum death,2020-04-13,08,Colorado,point,,322
6,2020-04-12,1 day ahead cum death,2020-04-13,09,Connecticut,point,,455
7,2020-04-12,1 day ahead cum death,2020-04-13,10,Delaware,point,,27
8,2020-04-12,1 day ahead cum death,2020-04-13,12,Florida,point,,923
9,2020-04-12,1 day ahead cum death,2020-04-13,13,Georgia,point,,265
10,2020-04-12,1 day ahead cum death,2020-04-13,15,Hawaii,point,,14
11,2020-04-12,1 day ahead cum death,2020-04-13,16,Idaho,point,,0
12,2020-04-12,1 day ahead cum death,2020-04-13,17,Illinois,point,,875
13,2020-04-12,1 day ahead cum death,2020-04-13,18,Indiana,point,,132
14,2020-04-12,1 day ahead cum death,2020-04-13,19,Iowa,point,,19
15,2020-04-12,1 day ahead cum death,2020-04-13,20,Kansas,point,,24
16,2020-04-12,1 day ahead cum death,2020-04-13,21,Kentucky,point,,33
17,2020-04-12,1 day ahead cum death,2020-04-13,22,Louisiana,point,,407
18,2020-04-12,1 day ahead cum death,2020-04-13,23,Maine,point,,22
19,2020-04-12,1 day ahead cum death,2020-04-13,24,Maryland,point,,163
20,2020-04-12,1 day ahead cum death,2020-04-13,25,Massachusetts,point,,880
21,2020-04-12,1 day ahead cum death,2020-04-13,26,Michigan,point,,1271
22,2020-04-12,1 day ahead cum death,2020-04-13,27,Minnesota,point,,42
23,2020-04-12,1 day ahead cum death,2020-04-13,28,Mississippi,point,,10
24,2020-04-12,1 day ahead cum death,2020-04-13,29,Missouri,point,,136
25,2020-04-12,1 day ahead cum death,2020-04-13,30,Montana,point,,18
26,2020-04-12,1 day ahead cum death,2020-04-13,31,Nebraska,point,,6
27,2020-04-12,1 day ahead cum death,2020-04-13,32,Nevada,point,,50
28,2020-04-12,1 day ahead cum death,2020-04-13,33,New Hampshire,point,,36
29,2020-04-12,1 day ahead cum death,2020-04-13,34,New Jersey,point,,1989
30,2020-04-12,1 day ahead cum death,2020-04-13,35,New Mexico,point,,20
31,2020-04-12,1 day ahead cum death,2020-04-13,36,New York,point,,10729
32,2020-04-12,1 day ahead cum death,2020-04-13,37,North Carolina,point,,136
33,2020-04-12,1 day ahead cum death,2020-04-13,38,North Dakota,point,,0
34,2020-04-12,1 day ahead cum death,2020-04-13,39,Ohio,point,,123
35,2020-04-12,1 day ahead cum death,2020-04-13,40,Oklahoma,point,,35
36,2020-04-12,1 day ahead cum death,2020-04-13,41,Oregon,point,,80
37,2020-04-12,1 day ahead cum death,2020-04-13,42,Pennsylvania,point,,615
38,2020-04-12,1 day ahead cum death,2020-04-13,44,Rhode Island,point,,36
39,2020-04-12,1 day ahead cum death,2020-04-13,45,South Carolina,point,,76
40,2020-04-12,1 day ahead cum death,2020-04-13,46,South Dakota,point,,8
41,2020-04-12,1 day ahead cum death,2020-04-13,47,Tennessee,point,,175
42,2020-04-12,1 day ahead cum death,2020-04-13,48,Texas,point,,317
43,2020-04-12,1 day ahead cum death,2020-04-13,49,Utah,point,,57
44,2020-04-12,1 day ahead cum death,2020-04-13,50,Vermont,point,,35
45,2020-04-12,1 day ahead cum death,2020-04-13,51,Virginia,point,,73
46,2020-04-12,1 day ahead cum death,2020-04-13,53,Washington,point,,583
47,2020-04-12,1 day ahead cum death,2020-04-13,54,West Virginia,point,,0
48,2020-04-12,1 day ahead cum death,2020-04-13,55,Wisconsin,point,,133
49,2020-04-12,1 day ahead cum death,2020-04-13,56,Wyoming,point,,0
50,2020-04-12,1 day ahead cum death,2020-04-13,US,US,point,,23361
1224,2020-04-12,1 day ahead inc death,2020-04-13,01,Alabama,point,,10
1225,2020-04-12,1 day ahead inc death,2020-04-13,02,Alaska,point,,2
1226,2020-04-12,1 day ahead inc death,2020-04-13,04,Arizona,point,,36
1227,2020-04-12,1 day ahead inc death,2020-04-13,05,Arkansas,point,,2
1228,2020-04-12,1 day ahead inc death,2020-04-13,06,California,point,,131
1229,2020-04-12,1 day ahead inc death,2020-04-13,08,Colorado,point,,48
1230,2020-04-12,1 day ahead inc death,2020-04-13,09,Connecticut,point,,73
1231,2020-04-12,1 day ahead inc death,2020-04-13,10,Delaware,point,,4
1232,2020-04-12,1 day ahead inc death,2020-04-13,12,Florida,point,,142
1233,2020-04-12,1 day ahead inc death,2020-04-13,13,Georgia,point,,33
1234,2020-04-12,1 day ahead inc death,2020-04-13,15,Hawaii,point,,1
1235,2020-04-12,1 day ahead inc death,2020-04-13,16,Idaho,point,,0
1236,2020-04-12,1 day ahead inc death,2020-04-13,17,Illinois,point,,132
1237,2020-04-12,1 day ahead inc death,2020-04-13,18,Indiana,point,,21
1238,2020-04-12,1 day ahead inc death,2020-04-13,19,Iowa,point,,2
1239,2020-04-12,1 day ahead inc death,2020-04-13,20,Kansas,point,,4
1240,2020-04-12,1 day ahead inc death,2020-04-13,21,Kentucky,point,,4
1241,2020-04-12,1 day ahead inc death,2020-04-13,22,Louisiana,point,,48
1242,2020-04-12,1 day ahead inc death,2020-04-13,23,Maine,point,,4
1243,2020-04-12,1 day ahead inc death,2020-04-13,24,Maryland,point,,22
1244,2020-04-12,1 day ahead inc death,2020-04-13,25,Massachusetts,point,,132
1245,2020-04-12,1 day ahead inc death,2020-04-13,26,Michigan,point,,244
1246,2020-04-12,1 day ahead inc death,2020-04-13,27,Minnesota,point,,7
1247,2020-04-12,1 day ahead inc death,2020-04-13,28,Mississippi,point,,2
1248,2020-04-12,1 day ahead inc death,2020-04-13,29,Missouri,point,,26
1249,2020-04-12,1 day ahead inc death,2020-04-13,30,Montana,point,,3
1250,2020-04-12,1 day ahead inc death,2020-04-13,31,Nebraska,point,,0
1251,2020-04-12,1 day ahead inc death,2020-04-13,32,Nevada,point,,6
1252,2020-04-12,1 day ahead inc death,2020-04-13,33,New Hampshire,point,,4
1253,2020-04-12,1 day ahead inc death,2020-04-13,34,New Jersey,point,,299
1254,2020-04-12,1 day ahead inc death,2020-04-13,35,New Mexico,point,,2
1255,2020-04-12,1 day ahead inc death,2020-04-13,36,New York,point,,1538
1256,2020-04-12,1 day ahead inc death,2020-04-13,37,North Carolina,point,,28
1257,2020-04-12,1 day ahead inc death,2020-04-13,38,North Dakota,point,,0
1258,2020-04-12,1 day ahead inc death,2020-04-13,39,Ohio,point,,14
1259,2020-04-12,1 day ahead inc death,2020-04-13,40,Oklahoma,point,,6
1260,2020-04-12,1 day ahead inc death,2020-04-13,41,Oregon,point,,11
1261,2020-04-12,1 day ahead inc death,2020-04-13,42,Pennsylvania,point,,99
1262,2020-04-12,1 day ahead inc death,2020-04-13,44,Rhode Island,point,,5
1263,2020-04-12,1 day ahead inc death,2020-04-13,45,South Carolina,point,,10
1264,2020-04-12,1 day ahead inc death,2020-04-13,46,South Dakota,point,,1
1265,2020-04-12,1 day ahead inc death,2020-04-13,47,Tennessee,point,,24
1266,2020-04-12,1 day ahead inc death,2020-04-13,48,Texas,point,,53
1267,2020-04-12,1 day ahead inc death,2020-04-13,49,Utah,point,,8
1268,2020-04-12,1 day ahead inc death,2020-04-13,50,Vermont,point,,7
1269,2020-04-12,1 day ahead inc death,2020-04-13,51,Virginia,point,,11
1270,2020-04-12,1 day ahead inc death,2020-04-13,53,Washington,point,,36
1271,2020-04-12,1 day ahead inc death,2020-04-13,54,West Virginia,point,,0
1272,2020-04-12,1 day ahead inc death,2020-04-13,55,Wisconsin,point,,23
1273,2020-04-12,1 day ahead inc death,2020-04-13,56,Wyoming,point,,0
1274,2020-04-12,1 day ahead inc death,2020-04-13,US,US,point,,3402
2448,2020-04-12,1 wk ahead cum death,2020-04-18,01,Alabama,point,,133
2449,2020-04-12,1 wk ahead cum death,2020-04-18,02,Alaska,point,,30
2450,2020-04-12,1 wk ahead cum death,2020-04-18,04,Arizona,point,,571
2451,2020-04-12,1 wk ahead cum death,2020-04-18,05,Arkansas,point,,29
2452,2020-04-12,1 wk ahead cum death,2020-04-18,06,California,point,,2484
2453,2020-04-12,1 wk ahead cum death,2020-04-18,08,Colorado,point,,735
2454,2020-04-12,1 wk ahead cum death,2020-04-18,09,Connecticut,point,,1140
2455,2020-04-12,1 wk ahead cum death,2020-04-18,10,Delaware,point,,60
2456,2020-04-12,1 wk ahead cum death,2020-04-18,12,Florida,point,,2159
2457,2020-04-12,1 wk ahead cum death,2020-04-18,13,Georgia,point,,560
2458,2020-04-12,1 wk ahead cum death,2020-04-18,15,Hawaii,point,,30
2459,2020-04-12,1 wk ahead cum death,2020-04-18,16,Idaho,point,,2
2460,2020-04-12,1 wk ahead cum death,2020-04-18,17,Illinois,point,,2053
2461,2020-04-12,1 wk ahead cum death,2020-04-18,18,Indiana,point,,315
2462,2020-04-12,1 wk ahead cum death,2020-04-18,19,Iowa,point,,47
2463,2020-04-12,1 wk ahead cum death,2020-04-18,20,Kansas,point,,60
2464,2020-04-12,1 wk ahead cum death,2020-04-18,21,Kentucky,point,,72
2465,2020-04-12,1 wk ahead cum death,2020-04-18,22,Louisiana,point,,807
2466,2020-04-12,1 wk ahead cum death,2020-04-18,23,Maine,point,,57
2467,2020-04-12,1 wk ahead cum death,2020-04-18,24,Maryland,point,,349
2468,2020-04-12,1 wk ahead cum death,2020-04-18,25,Massachusetts,point,,1992
2469,2020-04-12,1 wk ahead cum death,2020-04-18,26,Michigan,point,,3416
2470,2020-04-12,1 wk ahead cum death,2020-04-18,27,Minnesota,point,,97
2471,2020-04-12,1 wk ahead cum death,2020-04-18,28,Mississippi,point,,32
2472,2020-04-12,1 wk ahead cum death,2020-04-18,29,Missouri,point,,379
2473,2020-04-12,1 wk ahead cum death,2020-04-18,30,Montana,point,,49
2474,2020-04-12,1 wk ahead cum death,2020-04-18,31,Nebraska,point,,8
2475,2020-04-12,1 wk ahead cum death,2020-04-18,32,Nevada,point,,92
2476,2020-04-12,1 wk ahead cum death,2020-04-18,33,New Hampshire,point,,80
2477,2020-04-12,1 wk ahead cum death,2020-04-18,34,New Jersey,point,,4468
2478,2020-04-12,1 wk ahead cum death,2020-04-18,35,New Mexico,point,,32
2479,2020-04-12,1 wk ahead cum death,2020-04-18,36,New York,point,,21829
2480,2020-04-12,1 wk ahead cum death,2020-04-18,37,North Carolina,point,,385
2481,2020-04-12,1 wk ahead cum death,2020-04-18,38,North Dakota,point,,0
2482,2020-04-12,1 wk ahead cum death,2020-04-18,39,Ohio,point,,247
2483,2020-04-12,1 wk ahead cum death,2020-04-18,40,Oklahoma,point,,90
2484,2020-04-12,1 wk ahead cum death,2020-04-18,41,Oregon,point,,183
2485,2020-04-12,1 wk ahead cum death,2020-04-18,42,Pennsylvania,point,,1474
2486,2020-04-12,1 wk ahead cum death,2020-04-18,44,Rhode Island,point,,85
2487,2020-04-12,1 wk ahead cum death,2020-04-18,45,South Carolina,point,,164
2488,2020-04-12,1 wk ahead cum death,2020-04-18,46,South Dakota,point,,17
2489,2020-04-12,1 wk ahead cum death,2020-04-18,47,Tennessee,point,,389
2490,2020-04-12,1 wk ahead cum death,2020-04-18,48,Texas,point,,774
2491,2020-04-12,1 wk ahead cum death,2020-04-18,49,Utah,point,,132
2492,2020-04-12,1 wk ahead cum death,2020-04-18,50,Vermont,point,,93
2493,2020-04-12,1 wk ahead cum death,2020-04-18,51,Virginia,point,,187
2494,2020-04-12,1 wk ahead cum death,2020-04-18,53,Washington,point,,891
2495,2020-04-12,1 wk ahead cum death,2020-04-18,54,West Virginia,point,,0
2496,2020-04-12,1 wk ahead cum death,2020-04-18,55,Wisconsin,point,,343
2497,2020-04-12,1 wk ahead cum death,2020-04-18,56,Wyoming,point,,3
2498,2020-04-12,1 wk ahead cum death,2020-04-18,US,US,point,,51880
3672,2020-04-12,10 day ahead cum death,2020-04-22,01,Alabama,point,,298
3673,2020-04-12,10 day ahead cum death,2020-04-22,02,Alaska,point,,56
3674,2020-04-12,10 day ahead cum death,2020-04-22,04,Arizona,point,,1225
3675,2020-04-12,10 day ahead cum death,2020-04-22,05,Arkansas,point,,63
3676,2020-04-12,10 day ahead cum death,2020-04-22,06,California,point,,4904
3677,2020-04-12,10 day ahead cum death,2020-04-22,08,Colorado,point,,1464
3678,2020-04-12,10 day ahead cum death,2020-04-22,09,Connecticut,point,,2289
3679,2020-04-12,10 day ahead cum death,2020-04-22,10,Delaware,point,,117
3680,2020-04-12,10 day ahead cum death,2020-04-22,12,Florida,point,,4423
3681,2020-04-12,10 day ahead cum death,2020-04-22,13,Georgia,point,,1097
3682,2020-04-12,10 day ahead cum death,2020-04-22,15,Hawaii,point,,64
3683,2020-04-12,10 day ahead cum death,2020-04-22,16,Idaho,point,,7
3684,2020-04-12,10 day ahead cum death,2020-04-22,17,Illinois,point,,3972
3685,2020-04-12,10 day ahead cum death,2020-04-22,18,Indiana,point,,670
3686,2020-04-12,10 day ahead cum death,2020-04-22,19,Iowa,point,,101
3687,2020-04-12,10 day ahead cum death,2020-04-22,20,Kansas,point,,122
3688,2020-04-12,10 day ahead cum death,2020-04-22,21,Kentucky,point,,144
3689,2020-04-12,10 day ahead cum death,2020-04-22,22,Louisiana,point,,1387
3690,2020-04-12,10 day ahead cum death,2020-04-22,23,Maine,point,,124
3691,2020-04-12,10 day ahead cum death,2020-04-22,24,Maryland,point,,696
3692,2020-04-12,10 day ahead cum death,2020-04-22,25,Massachusetts,point,,3826
3693,2020-04-12,10 day ahead cum death,2020-04-22,26,Michigan,point,,6914
3694,2020-04-12,10 day ahead cum death,2020-04-22,27,Minnesota,point,,208
3695,2020-04-12,10 day ahead cum death,2020-04-22,28,Mississippi,point,,80
3696,2020-04-12,10 day ahead cum death,2020-04-22,29,Missouri,point,,794
3697,2020-04-12,10 day ahead cum death,2020-04-22,30,Montana,point,,100
3698,2020-04-12,10 day ahead cum death,2020-04-22,31,Nebraska,point,,16
3699,2020-04-12,10 day ahead cum death,2020-04-22,32,Nevada,point,,164
3700,2020-04-12,10 day ahead cum death,2020-04-22,33,New Hampshire,point,,159
3701,2020-04-12,10 day ahead cum death,2020-04-22,34,New Jersey,point,,8210
3702,2020-04-12,10 day ahead cum death,2020-04-22,35,New Mexico,point,,61
3703,2020-04-12,10 day ahead cum death,2020-04-22,36,New York,point,,34649
3704,2020-04-12,10 day ahead cum death,2020-04-22,37,North Carolina,point,,857
3705,2020-04-12,10 day ahead cum death,2020-04-22,38,North Dakota,point,,0
3706,2020-04-12,10 day ahead cum death,2020-04-22,39,Ohio,point,,489
3707,2020-04-12,10 day ahead cum death,2020-04-22,40,Oklahoma,point,,190
3708,2020-04-12,10 day ahead cum death,2020-04-22,41,Oregon,point,,377
3709,2020-04-12,10 day ahead cum death,2020-04-22,42,Pennsylvania,point,,2996
3710,2020-04-12,10 day ahead cum death,2020-04-22,44,Rhode Island,point,,178
3711,2020-04-12,10 day ahead cum death,2020-04-22,45,South Carolina,point,,346
3712,2020-04-12,10 day ahead cum death,2020-04-22,46,South Dakota,point,,37
3713,2020-04-12,10 day ahead cum death,2020-04-22,47,Tennessee,point,,808
3714,2020-04-12,10 day ahead cum death,2020-04-22,48,Texas,point,,1606
3715,2020-04-12,10 day ahead cum death,2020-04-22,49,Utah,point,,260
3716,2020-04-12,10 day ahead cum death,2020-04-22,50,Vermont,point,,189
3717,2020-04-12,10 day ahead cum death,2020-04-22,51,Virginia,point,,398
3718,2020-04-12,10 day ahead cum death,2020-04-22,53,Washington,point,,1490
3719,2020-04-12,10 day ahead cum death,2020-04-22,54,West Virginia,point,,2
3720,2020-04-12,10 day ahead cum death,2020-04-22,55,Wisconsin,point,,733
3721,2020-04-12,10 day ahead cum death,2020-04-22,56,Wyoming,point,,11
3722,2020-04-12,10 day ahead cum death,2020-04-22,US,US,point,,94224
4896,2020-04-12,10 day ahead inc death,2020-04-22,01,Alabama,point,,54
4897,2020-04-12,10 day ahead inc death,2020-04-22,02,Alaska,point,,9
4898,2020-04-12,10 day ahead inc death,2020-04-22,04,Arizona,point,,208
4899,2020-04-12,10 day ahead inc death,2020-04-22,05,Arkansas,point,,11
4900,2020-04-12,10 day ahead inc death,2020-04-22,06,California,point,,757
4901,2020-04-12,10 day ahead inc death,2020-04-22,08,Colorado,point,,226
4902,2020-04-12,10 day ahead inc death,2020-04-22,09,Connecticut,point,,384
4903,2020-04-12,10 day ahead inc death,2020-04-22,10,Delaware,point,,18
4904,2020-04-12,10 day ahead inc death,2020-04-22,12,Florida,point,,756
4905,2020-04-12,10 day ahead inc death,2020-04-22,13,Georgia,point,,171
4906,2020-04-12,10 day ahead inc death,2020-04-22,15,Hawaii,point,,10
4907,2020-04-12,10 day ahead inc death,2020-04-22,16,Idaho,point,,1
4908,2020-04-12,10 day ahead inc death,2020-04-22,17,Illinois,point,,601
4909,2020-04-12,10 day ahead inc death,2020-04-22,18,Indiana,point,,114
4910,2020-04-12,10 day ahead inc death,2020-04-22,19,Iowa,point,,17
4911,2020-04-12,10 day ahead inc death,2020-04-22,20,Kansas,point,,22
4912,2020-04-12,10 day ahead inc death,2020-04-22,21,Kentucky,point,,23
4913,2020-04-12,10 day ahead inc death,2020-04-22,22,Louisiana,point,,191
4914,2020-04-12,10 day ahead inc death,2020-04-22,23,Maine,point,,22
4915,2020-04-12,10 day ahead inc death,2020-04-22,24,Maryland,point,,113
4916,2020-04-12,10 day ahead inc death,2020-04-22,25,Massachusetts,point,,582
4917,2020-04-12,10 day ahead inc death,2020-04-22,26,Michigan,point,,1039
4918,2020-04-12,10 day ahead inc death,2020-04-22,27,Minnesota,point,,37
4919,2020-04-12,10 day ahead inc death,2020-04-22,28,Mississippi,point,,17
4920,2020-04-12,10 day ahead inc death,2020-04-22,29,Missouri,point,,131
4921,2020-04-12,10 day ahead inc death,2020-04-22,30,Montana,point,,16
4922,2020-04-12,10 day ahead inc death,2020-04-22,31,Nebraska,point,,1
4923,2020-04-12,10 day ahead inc death,2020-04-22,32,Nevada,point,,22
4924,2020-04-12,10 day ahead inc death,2020-04-22,33,New Hampshire,point,,28
4925,2020-04-12,10 day ahead inc death,2020-04-22,34,New Jersey,point,,1135
4926,2020-04-12,10 day ahead inc death,2020-04-22,35,New Mexico,point,,9
4927,2020-04-12,10 day ahead inc death,2020-04-22,36,New York,point,,3571
4928,2020-04-12,10 day ahead inc death,2020-04-22,37,North Carolina,point,,153
4929,2020-04-12,10 day ahead inc death,2020-04-22,38,North Dakota,point,,0
4930,2020-04-12,10 day ahead inc death,2020-04-22,39,Ohio,point,,80
4931,2020-04-12,10 day ahead inc death,2020-04-22,40,Oklahoma,point,,33
4932,2020-04-12,10 day ahead inc death,2020-04-22,41,Oregon,point,,62
4933,2020-04-12,10 day ahead inc death,2020-04-22,42,Pennsylvania,point,,482
4934,2020-04-12,10 day ahead inc death,2020-04-22,44,Rhode Island,point,,29
4935,2020-04-12,10 day ahead inc death,2020-04-22,45,South Carolina,point,,62
4936,2020-04-12,10 day ahead inc death,2020-04-22,46,South Dakota,point,,6
4937,2020-04-12,10 day ahead inc death,2020-04-22,47,Tennessee,point,,136
4938,2020-04-12,10 day ahead inc death,2020-04-22,48,Texas,point,,271
4939,2020-04-12,10 day ahead inc death,2020-04-22,49,Utah,point,,37
4940,2020-04-12,10 day ahead inc death,2020-04-22,50,Vermont,point,,30
4941,2020-04-12,10 day ahead inc death,2020-04-22,51,Virginia,point,,69
4942,2020-04-12,10 day ahead inc death,2020-04-22,53,Washington,point,,194
4943,2020-04-12,10 day ahead inc death,2020-04-22,54,West Virginia,point,,0
4944,2020-04-12,10 day ahead inc death,2020-04-22,55,Wisconsin,point,,117
4945,2020-04-12,10 day ahead inc death,2020-04-22,56,Wyoming,point,,2
4946,2020-04-12,10 day ahead inc death,2020-04-22,US,US,point,,12648
6120,2020-04-12,11 day ahead cum death,2020-04-23,01,Alabama,point,,356
6121,2020-04-12,11 day ahead cum death,2020-04-23,02,Alaska,point,,66
6122,2020-04-12,11 day ahead cum death,2020-04-23,04,Arizona,point,,1477
6123,2020-04-12,11 day ahead cum death,2020-04-23,05,Arkansas,point,,72
6124,2020-04-12,11 day ahead cum death,2020-04-23,06,California,point,,5763
6125,2020-04-12,11 day ahead cum death,2020-04-23,08,Colorado,point,,1756
6126,2020-04-12,11 day ahead cum death,2020-04-23,09,Connecticut,point,,2738
6127,2020-04-12,11 day ahead cum death,2020-04-23,10,Delaware,point,,137
6128,2020-04-12,11 day ahead cum death,2020-04-23,12,Florida,point,,5332
6129,2020-04-12,11 day ahead cum death,2020-04-23,13,Georgia,point,,1328
6130,2020-04-12,11 day ahead cum death,2020-04-23,15,Hawaii,point,,76
6131,2020-04-12,11 day ahead cum death,2020-04-23,16,Idaho,point,,8
6132,2020-04-12,11 day ahead cum death,2020-04-23,17,Illinois,point,,4743
6133,2020-04-12,11 day ahead cum death,2020-04-23,18,Indiana,point,,818
6134,2020-04-12,11 day ahead cum death,2020-04-23,19,Iowa,point,,120
6135,2020-04-12,11 day ahead cum death,2020-04-23,20,Kansas,point,,152
6136,2020-04-12,11 day ahead cum death,2020-04-23,21,Kentucky,point,,178
6137,2020-04-12,11 day ahead cum death,2020-04-23,22,Louisiana,point,,1607
6138,2020-04-12,11 day ahead cum death,2020-04-23,23,Maine,point,,152
6139,2020-04-12,11 day ahead cum death,2020-04-23,24,Maryland,point,,831
6140,2020-04-12,11 day ahead cum death,2020-04-23,25,Massachusetts,point,,4465
6141,2020-04-12,11 day ahead cum death,2020-04-23,26,Michigan,point,,8070
6142,2020-04-12,11 day ahead cum death,2020-04-23,27,Minnesota,point,,258
6143,2020-04-12,11 day ahead cum death,2020-04-23,28,Mississippi,point,,98
6144,2020-04-12,11 day ahead cum death,2020-04-23,29,Missouri,point,,930
6145,2020-04-12,11 day ahead cum death,2020-04-23,30,Montana,point,,118
6146,2020-04-12,11 day ahead cum death,2020-04-23,31,Nebraska,point,,18
6147,2020-04-12,11 day ahead cum death,2020-04-23,32,Nevada,point,,197
6148,2020-04-12,11 day ahead cum death,2020-04-23,33,New Hampshire,point,,192
6149,2020-04-12,11 day ahead cum death,2020-04-23,34,New Jersey,point,,9514
6150,2020-04-12,11 day ahead cum death,2020-04-23,35,New Mexico,point,,71
6151,2020-04-12,11 day ahead cum death,2020-04-23,36,New York,point,,38354
6152,2020-04-12,11 day ahead cum death,2020-04-23,37,North Carolina,point,,1039
6153,2020-04-12,11 day ahead cum death,2020-04-23,38,North Dakota,point,,0
6154,2020-04-12,11 day ahead cum death,2020-04-23,39,Ohio,point,,585
6155,2020-04-12,11 day ahead cum death,2020-04-23,40,Oklahoma,point,,229
6156,2020-04-12,11 day ahead cum death,2020-04-23,41,Oregon,point,,444
6157,2020-04-12,11 day ahead cum death,2020-04-23,42,Pennsylvania,point,,3570
6158,2020-04-12,11 day ahead cum death,2020-04-23,44,Rhode Island,point,,213
6159,2020-04-12,11 day ahead cum death,2020-04-23,45,South Carolina,point,,418
6160,2020-04-12,11 day ahead cum death,2020-04-23,46,South Dakota,point,,44
6161,2020-04-12,11 day ahead cum death,2020-04-23,47,Tennessee,point,,960
6162,2020-04-12,11 day ahead cum death,2020-04-23,48,Texas,point,,1914
6163,2020-04-12,11 day ahead cum death,2020-04-23,49,Utah,point,,302
6164,2020-04-12,11 day ahead cum death,2020-04-23,50,Vermont,point,,224
6165,2020-04-12,11 day ahead cum death,2020-04-23,51,Virginia,point,,473
6166,2020-04-12,11 day ahead cum death,2020-04-23,53,Washington,point,,1736
6167,2020-04-12,11 day ahead cum death,2020-04-23,54,West Virginia,point,,3
6168,2020-04-12,11 day ahead cum death,2020-04-23,55,Wisconsin,point,,863
6169,2020-04-12,11 day ahead cum death,2020-04-23,56,Wyoming,point,,12
6170,2020-04-12,11 day ahead cum death,2020-04-23,US,US,point,,108854
7344,2020-04-12,11 day ahead inc death,2020-04-23,01,Alabama,point,,62
7345,2020-04-12,11 day ahead inc death,2020-04-23,02,Alaska,point,,11
7346,2020-04-12,11 day ahead inc death,2020-04-23,04,Arizona,point,,253
7347,2020-04-12,11 day ahead inc death,2020-04-23,05,Arkansas,point,,12
7348,2020-04-12,11 day ahead inc death,2020-04-23,06,California,point,,911
7349,2020-04-12,11 day ahead inc death,2020-04-23,08,Colorado,point,,284
7350,2020-04-12,11 day ahead inc death,2020-04-23,09,Connecticut,point,,439
7351,2020-04-12,11 day ahead inc death,2020-04-23,10,Delaware,point,,23
7352,2020-04-12,11 day ahead inc death,2020-04-23,12,Florida,point,,914
7353,2020-04-12,11 day ahead inc death,2020-04-23,13,Georgia,point,,205
7354,2020-04-12,11 day ahead inc death,2020-04-23,15,Hawaii,point,,13
7355,2020-04-12,11 day ahead inc death,2020-04-23,16,Idaho,point,,1
7356,2020-04-12,11 day ahead inc death,2020-04-23,17,Illinois,point,,695
7357,2020-04-12,11 day ahead inc death,2020-04-23,18,Indiana,point,,137
7358,2020-04-12,11 day ahead inc death,2020-04-23,19,Iowa,point,,22
7359,2020-04-12,11 day ahead inc death,2020-04-23,20,Kansas,point,,26
7360,2020-04-12,11 day ahead inc death,2020-04-23,21,Kentucky,point,,30
7361,2020-04-12,11 day ahead inc death,2020-04-23,22,Louisiana,point,,220
7362,2020-04-12,11 day ahead inc death,2020-04-23,23,Maine,point,,27
7363,2020-04-12,11 day ahead inc death,2020-04-23,24,Maryland,point,,137
7364,2020-04-12,11 day ahead inc death,2020-04-23,25,Massachusetts,point,,661
7365,2020-04-12,11 day ahead inc death,2020-04-23,26,Michigan,point,,1182
7366,2020-04-12,11 day ahead inc death,2020-04-23,27,Minnesota,point,,44
7367,2020-04-12,11 day ahead inc death,2020-04-23,28,Mississippi,point,,18
7368,2020-04-12,11 day ahead inc death,2020-04-23,29,Missouri,point,,148
7369,2020-04-12,11 day ahead inc death,2020-04-23,30,Montana,point,,19
7370,2020-04-12,11 day ahead inc death,2020-04-23,31,Nebraska,point,,2
7371,2020-04-12,11 day ahead inc death,2020-04-23,32,Nevada,point,,26
7372,2020-04-12,11 day ahead inc death,2020-04-23,33,New Hampshire,point,,32
7373,2020-04-12,11 day ahead inc death,2020-04-23,34,New Jersey,point,,1287
7374,2020-04-12,11 day ahead inc death,2020-04-23,35,New Mexico,point,,10
7375,2020-04-12,11 day ahead inc death,2020-04-23,36,New York,point,,3734
7376,2020-04-12,11 day ahead inc death,2020-04-23,37,North Carolina,point,,177
7377,2020-04-12,11 day ahead inc death,2020-04-23,38,North Dakota,point,,0
7378,2020-04-12,11 day ahead inc death,2020-04-23,39,Ohio,point,,98
7379,2020-04-12,11 day ahead inc death,2020-04-23,40,Oklahoma,point,,41
7380,2020-04-12,11 day ahead inc death,2020-04-23,41,Oregon,point,,78
7381,2020-04-12,11 day ahead inc death,2020-04-23,42,Pennsylvania,point,,550
7382,2020-04-12,11 day ahead inc death,2020-04-23,44,Rhode Island,point,,36
7383,2020-04-12,11 day ahead inc death,2020-04-23,45,South Carolina,point,,72
7384,2020-04-12,11 day ahead inc death,2020-04-23,46,South Dakota,point,,6
7385,2020-04-12,11 day ahead inc death,2020-04-23,47,Tennessee,point,,154
7386,2020-04-12,11 day ahead inc death,2020-04-23,48,Texas,point,,336
7387,2020-04-12,11 day ahead inc death,2020-04-23,49,Utah,point,,42
7388,2020-04-12,11 day ahead inc death,2020-04-23,50,Vermont,point,,34
7389,2020-04-12,11 day ahead inc death,2020-04-23,51,Virginia,point,,78
7390,2020-04-12,11 day ahead inc death,2020-04-23,53,Washington,point,,235
