,Unnamed: 0,forecast_date,target,target_end_date,location,location_name,type,quantile,value
0,1,2020-05-05,1 day ahead cum death,2020-05-06,17,Illinois,quantile,0.01,2806.65
1,2,2020-05-05,1 day ahead inc death,2020-05-06,17,Illinois,quantile,0.01,52.99
2,3,2020-05-05,2 day ahead cum death,2020-05-07,17,Illinois,quantile,0.01,2899.46
3,4,2020-05-05,2 day ahead inc death,2020-05-07,17,Illinois,quantile,0.01,51.0
4,5,2020-05-05,3 day ahead cum death,2020-05-08,17,Illinois,quantile,0.01,2958.92
5,6,2020-05-05,3 day ahead inc death,2020-05-08,17,Illinois,quantile,0.01,55.99
6,7,2020-05-05,4 day ahead cum death,2020-05-09,17,Illinois,quantile,0.01,3050.93
7,8,2020-05-05,4 day ahead inc death,2020-05-09,17,Illinois,quantile,0.01,47.97
8,9,2020-05-05,5 day ahead cum death,2020-05-10,17,Illinois,quantile,0.01,3147.98
9,10,2020-05-05,5 day ahead inc death,2020-05-10,17,Illinois,quantile,0.01,46.94
10,11,2020-05-05,6 day ahead cum death,2020-05-11,17,Illinois,quantile,0.01,3252.57
11,12,2020-05-05,6 day ahead inc death,2020-05-11,17,Illinois,quantile,0.01,63.97
12,13,2020-05-05,7 day ahead cum death,2020-05-12,17,Illinois,quantile,0.01,3344.76
13,14,2020-05-05,7 day ahead inc death,2020-05-12,17,Illinois,quantile,0.01,55.95
14,15,2020-05-05,8 day ahead cum death,2020-05-13,17,Illinois,quantile,0.01,3431.94
15,16,2020-05-05,8 day ahead inc death,2020-05-13,17,Illinois,quantile,0.01,58.97
16,17,2020-05-05,9 day ahead cum death,2020-05-14,17,Illinois,quantile,0.01,3533.9
17,18,2020-05-05,9 day ahead inc death,2020-05-14,17,Illinois,quantile,0.01,62.95
18,19,2020-05-05,10 day ahead cum death,2020-05-15,17,Illinois,quantile,0.01,3658.43
19,20,2020-05-05,10 day ahead inc death,2020-05-15,17,Illinois,quantile,0.01,61.98
20,21,2020-05-05,11 day ahead cum death,2020-05-16,17,Illinois,quantile,0.01,3762.61
21,22,2020-05-05,11 day ahead inc death,2020-05-16,17,Illinois,quantile,0.01,63.98
22,23,2020-05-05,12 day ahead cum death,2020-05-17,17,Illinois,quantile,0.01,3839.81
23,24,2020-05-05,12 day ahead inc death,2020-05-17,17,Illinois,quantile,0.01,68.9
24,25,2020-05-05,13 day ahead cum death,2020-05-18,17,Illinois,quantile,0.01,3958.61
25,26,2020-05-05,13 day ahead inc death,2020-05-18,17,Illinois,quantile,0.01,56.94
26,27,2020-05-05,14 day ahead cum death,2020-05-19,17,Illinois,quantile,0.01,4058.47
27,28,2020-05-05,14 day ahead inc death,2020-05-19,17,Illinois,quantile,0.01,54.99
28,29,2020-05-05,15 day ahead cum death,2020-05-20,17,Illinois,quantile,0.01,4134.55
29,30,2020-05-05,15 day ahead inc death,2020-05-20,17,Illinois,quantile,0.01,61.0
30,31,2020-05-05,16 day ahead cum death,2020-05-21,17,Illinois,quantile,0.01,4261.35
31,32,2020-05-05,16 day ahead inc death,2020-05-21,17,Illinois,quantile,0.01,55.97
32,33,2020-05-05,17 day ahead cum death,2020-05-22,17,Illinois,quantile,0.01,4364.48
33,34,2020-05-05,17 day ahead inc death,2020-05-22,17,Illinois,quantile,0.01,61.95
34,35,2020-05-05,18 day ahead cum death,2020-05-23,17,Illinois,quantile,0.01,4460.61
35,36,2020-05-05,18 day ahead inc death,2020-05-23,17,Illinois,quantile,0.01,71.94
36,37,2020-05-05,19 day ahead cum death,2020-05-24,17,Illinois,quantile,0.01,4548.78
37,38,2020-05-05,19 day ahead inc death,2020-05-24,17,Illinois,quantile,0.01,64.0
38,39,2020-05-05,20 day ahead cum death,2020-05-25,17,Illinois,quantile,0.01,4634.93
39,40,2020-05-05,20 day ahead inc death,2020-05-25,17,Illinois,quantile,0.01,67.95
40,41,2020-05-05,21 day ahead cum death,2020-05-26,17,Illinois,quantile,0.01,4758.89
41,42,2020-05-05,21 day ahead inc death,2020-05-26,17,Illinois,quantile,0.01,54.98
42,43,2020-05-05,22 day ahead cum death,2020-05-27,17,Illinois,quantile,0.01,4862.84
43,44,2020-05-05,22 day ahead inc death,2020-05-27,17,Illinois,quantile,0.01,70.95
44,45,2020-05-05,23 day ahead cum death,2020-05-28,17,Illinois,quantile,0.01,4973.4
45,46,2020-05-05,23 day ahead inc death,2020-05-28,17,Illinois,quantile,0.01,75.92
46,47,2020-05-05,24 day ahead cum death,2020-05-29,17,Illinois,quantile,0.01,5105.21
47,48,2020-05-05,24 day ahead inc death,2020-05-29,17,Illinois,quantile,0.01,64.96
48,49,2020-05-05,25 day ahead cum death,2020-05-30,17,Illinois,quantile,0.01,5220.02
49,50,2020-05-05,25 day ahead inc death,2020-05-30,17,Illinois,quantile,0.01,67.0
50,51,2020-05-05,26 day ahead cum death,2020-05-31,17,Illinois,quantile,0.01,5355.77
51,52,2020-05-05,26 day ahead inc death,2020-05-31,17,Illinois,quantile,0.01,72.99
52,53,2020-05-05,27 day ahead cum death,2020-06-01,17,Illinois,quantile,0.01,5435.94
53,54,2020-05-05,27 day ahead inc death,2020-06-01,17,Illinois,quantile,0.01,79.96
54,55,2020-05-05,28 day ahead cum death,2020-06-02,17,Illinois,quantile,0.01,5550.88
55,56,2020-05-05,28 day ahead inc death,2020-06-02,17,Illinois,quantile,0.01,70.98
56,57,2020-05-05,29 day ahead cum death,2020-06-03,17,Illinois,quantile,0.01,5674.88
57,58,2020-05-05,29 day ahead inc death,2020-06-03,17,Illinois,quantile,0.01,84.0
58,59,2020-05-05,30 day ahead cum death,2020-06-04,17,Illinois,quantile,0.01,5808.23
59,60,2020-05-05,30 day ahead inc death,2020-06-04,17,Illinois,quantile,0.01,70.97
60,61,2020-05-05,31 day ahead cum death,2020-06-05,17,Illinois,quantile,0.01,5963.03
61,62,2020-05-05,31 day ahead inc death,2020-06-05,17,Illinois,quantile,0.01,79.91
62,63,2020-05-05,32 day ahead cum death,2020-06-06,17,Illinois,quantile,0.01,6106.98
